timestamp,attack_type,severity,details
2026-03-27 22:36:58,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 98%"
2026-03-27 22:36:58,Deauthentication Attack,High,"MAC BB:2C:6D:83:28:C1 sent excessive deauth frames (window ratio=0.71, count=0)"
2026-03-27 22:36:58,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID BB:2C:6D:83:28:C1 (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:36:58,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 22:36:58,Deauthentication Attack,High,"MAC BB:2C:6D:83:28:C1 sent excessive deauth frames (window ratio=0.69, count=0)"
2026-03-27 22:36:58,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID BB:2C:6D:83:28:C1 (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:36:58,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 96%"
2026-03-27 22:36:58,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 22:36:58,Deauthentication Attack,High,"MAC BB:2C:6D:83:28:C1 sent excessive deauth frames (window ratio=0.67, count=0)"
2026-03-27 22:36:58,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID BB:2C:6D:83:28:C1 (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:36:58,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 80%"
2026-03-27 22:36:58,Deauthentication Attack,High,"MAC BF:3A:07:55:46:C8 sent excessive deauth frames (window ratio=0.65, count=0)"
2026-03-27 22:36:58,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 92%"
2026-03-27 22:36:58,Deauthentication Attack,High,"MAC BF:3A:07:55:46:C8 sent excessive deauth frames (window ratio=0.62, count=0)"
2026-03-27 22:36:58,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 92%"
2026-03-27 22:36:58,Deauthentication Attack,High,"MAC BF:3A:07:55:46:C8 sent excessive deauth frames (window ratio=0.61, count=0)"
2026-03-27 22:36:58,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 98%"
2026-03-27 22:36:58,Deauthentication Attack,High,"MAC BF:3A:07:55:46:C8 sent excessive deauth frames (window ratio=0.59, count=0)"
2026-03-27 22:36:58,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 98%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC BF:3A:07:55:46:C8 sent excessive deauth frames (window ratio=0.57, count=0)"
2026-03-27 22:36:59,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 100%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC BF:3A:07:55:46:C8 sent excessive deauth frames (window ratio=0.56, count=0)"
2026-03-27 22:36:59,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 100%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC BF:3A:07:55:46:C8 sent excessive deauth frames (window ratio=0.54, count=0)"
2026-03-27 22:36:59,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 100%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC BF:3A:07:55:46:C8 sent excessive deauth frames (window ratio=0.53, count=0)"
2026-03-27 22:36:59,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 100%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC BF:3A:07:55:46:C8 sent excessive deauth frames (window ratio=0.51, count=0)"
2026-03-27 22:36:59,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 100%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC BF:3A:07:55:46:C8 sent excessive deauth frames (window ratio=0.50, count=0)"
2026-03-27 22:36:59,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 80%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC DC:87:97:7D:88:33 sent excessive deauth frames (window ratio=0.49, count=0)"
2026-03-27 22:36:59,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:36:59,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 96%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC AB:C5:BD:1D:BF:5E sent excessive deauth frames (window ratio=0.48, count=0)"
2026-03-27 22:36:59,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:36:59,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 98%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC CD:D1:AD:5B:55:D4 sent excessive deauth frames (window ratio=0.47, count=0)"
2026-03-27 22:36:59,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:36:59,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC 87:08:1D:9E:49:6E sent excessive deauth frames (window ratio=0.45, count=0)"
2026-03-27 22:36:59,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:36:59,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC 23:42:BE:4C:9C:7B sent excessive deauth frames (window ratio=0.44, count=0)"
2026-03-27 22:36:59,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:36:59,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC EA:77:24:65:2A:C0 sent excessive deauth frames (window ratio=0.43, count=0)"
2026-03-27 22:36:59,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:36:59,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC 88:9F:59:D6:BC:D6 sent excessive deauth frames (window ratio=0.43, count=0)"
2026-03-27 22:36:59,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:36:59,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC 35:54:D6:07:7E:08 sent excessive deauth frames (window ratio=0.42, count=0)"
2026-03-27 22:36:59,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:36:59,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 22:36:59,Deauthentication Attack,High,"MAC DC:87:97:7D:88:33 sent excessive deauth frames (window ratio=0.41, count=0)"
2026-03-27 22:36:59,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:36:59,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 98%"
2026-03-27 22:37:00,Deauthentication Attack,High,"MAC AB:C5:BD:1D:BF:5E sent excessive deauth frames (window ratio=0.40, count=0)"
2026-03-27 22:37:00,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:37:00,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 22:37:00,Deauthentication Attack,High,"MAC CD:D1:AD:5B:55:D4 sent excessive deauth frames (window ratio=0.38, count=0)"
2026-03-27 22:37:00,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:37:00,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 22:37:00,Deauthentication Attack,High,"MAC 87:08:1D:9E:49:6E sent excessive deauth frames (window ratio=0.36, count=0)"
2026-03-27 22:37:00,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:37:00,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 96%"
2026-03-27 22:37:00,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 22:37:00,Deauthentication Attack,High,"MAC 23:42:BE:4C:9C:7B sent excessive deauth frames (window ratio=0.34, count=0)"
2026-03-27 22:37:00,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:37:00,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 22:37:00,Deauthentication Attack,High,"MAC EA:77:24:65:2A:C0 sent excessive deauth frames (window ratio=0.32, count=0)"
2026-03-27 22:37:00,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:37:00,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 22:37:00,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 22:37:00,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID A4:8F:FC:D7:60:9C (known BSSIDs: 64:9C:A1:13:6E:D0)"
2026-03-27 22:37:00,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 96%"
2026-03-27 22:37:00,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=1)"
2026-03-28 08:50:50,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=2)"
2026-03-28 08:50:50,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 80%"
2026-03-28 08:50:50,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=3)"
2026-03-28 08:50:50,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 98%"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=4)"
2026-03-28 08:50:50,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=5)"
2026-03-28 08:50:50,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=6)"
2026-03-28 08:50:50,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=7)"
2026-03-28 08:50:50,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=8)"
2026-03-28 08:50:50,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=9)"
2026-03-28 08:50:50,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=10)"
2026-03-28 08:50:50,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=11)"
2026-03-28 08:50:50,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=12)"
2026-03-28 08:50:50,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=13)"
2026-03-28 08:50:50,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:50,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=14)"
2026-03-28 08:50:50,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:51,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=15)"
2026-03-28 08:50:51,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:51,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=16)"
2026-03-28 08:50:51,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:51,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=17)"
2026-03-28 08:50:51,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:51,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=18)"
2026-03-28 08:50:51,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:51,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=19)"
2026-03-28 08:50:51,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-28 08:50:51,Deauthentication Attack,High,"MAC 26:DD:AF:DD:FB:36 sent excessive deauth frames (window ratio=1.00, count=20)"
2026-03-28 08:50:51,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-04-13 00:47:52,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-04-13 00:47:52,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 88%"
2026-04-13 00:47:52,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 90%"
2026-04-13 00:47:52,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-04-13 00:47:52,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-04-13 00:47:52,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-04-13 00:47:52,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-04-13 00:47:52,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-04-13 00:47:52,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-04-13 00:47:52,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-04-13 10:52:46,Deauthentication Attack,High,"MAC 25:9D:87:DB:A6:72 sent excessive deauth frames (window ratio=1.00, count=1)"
2026-04-13 10:52:46,Deauthentication Attack,High,"MAC 25:9D:87:DB:A6:72 sent excessive deauth frames (window ratio=1.00, count=2)"
2026-04-13 10:52:46,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 78%"
2026-04-13 10:52:46,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-04-13 10:52:46,Deauthentication Attack,High,"MAC 25:9D:87:DB:A6:72 sent excessive deauth frames (window ratio=1.00, count=3)"
2026-04-13 10:52:46,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 98%"
2026-04-13 10:52:46,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-04-13 10:52:47,Deauthentication Attack,High,"MAC 25:9D:87:DB:A6:72 sent excessive deauth frames (window ratio=1.00, count=4)"
2026-04-13 10:52:47,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-04-13 10:52:47,Deauthentication Attack,High,"MAC 25:9D:87:DB:A6:72 sent excessive deauth frames (window ratio=1.00, count=5)"
2026-04-13 10:52:47,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-04-13 10:52:47,Deauthentication Attack,High,"MAC 25:9D:87:DB:A6:72 sent excessive deauth frames (window ratio=1.00, count=6)"
2026-04-13 10:52:47,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-04-13 10:52:47,Deauthentication Attack,High,"MAC 25:9D:87:DB:A6:72 sent excessive deauth frames (window ratio=1.00, count=7)"
2026-04-13 10:52:47,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-04-13 10:52:47,Deauthentication Attack,High,"MAC 25:9D:87:DB:A6:72 sent excessive deauth frames (window ratio=1.00, count=8)"
2026-04-13 10:52:47,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
